17123,14036
17638,14036
17638,13749
19005,13749
19005,12493
19542,12493
19542,11719
20490,11719
20490,11063
21528,11063
21528,10484
22613,10484
22613,9632
23511,9632
23511,9231
24702,9231
24702,8969
25957,8969
25957,7711
26638,7711
26638,7493
27904,7493
27904,6884
28957,6884
28957,6354
30051,6354
30051,5683
31086,5683
31086,5537
32342,5537
32342,4632
33300,4632
33300,4368
34504,4368
34504,4004
35669,4004
35669,3899
36908,3899
36908,3887
38158,3887
38158,2838
39155,2838
39155,2664
40370,2664
40370,2502
41585,2502
41585,2442
42811,2442
42811,2202
44009,2202
44009,1773
45193,1773
45193,1779
46424,1779
46424,2113
47667,2113
47667,2461
48890,2461
48890,1879
50096,1879
50096,2150
51308,2150
51308,2067
52526,2067
52526,2162
53739,2162
53739,2567
54919,2567
54919,2277
56174,2277
56174,2732
57337,2732
57337,2982
58524,2982
58524,2825
59792,2825
59792,3597
60865,3597
60865,3656
62098,3656
62098,4231
63195,4231
63195,3956
64547,3956
64547,4822
65543,4822
65543,5323
66648,5323
66648,5708
67794,5708
67794,6332
68842,6332
68842,6545
70071,6545
70071,7095
71152,7095
71152,7819
72140,7819
72140,8090
73371,8090
73371,8558
74506,8558
74506,9355
75446,9355
75446,9575
76758,9575
76758,10546
77577,10546
77577,11065
78709,11065
78709,12226
79360,12226
79360,13026
80271,13026
80271,13333
81605,13333
81605,14454
82243,14454
82243,15429
82993,15429
82993,16448
83686,16448
83686,16730
85140,16730
85140,17580
86027,17580
86027,18788
86504,18788
86504,19587
87450,19587
87450,20649
88074,20649
88074,21621
88808,21621
88808,22620
89504,22620
89504,23897
89778,23897
89778,24528
91047,24528
91047,25567
91695,25567
91695,26551
92445,26551
92445,27672
92953,27672
92953,29003
93020,29003
93020,29887
94005,29887
94005,31018
94478,31018
94478,32106
95057,32106
95057,33388
95127,33388
95127,34671
95140,34671
95140,35702
95891,35702
95891,36936
96002,36936
96002,38053
96524,38053
96524,39176
97068,39176
97068,40340
97484,40340
97484,41668
97025,41668
97025,42848
97316,42848
97316,44004
97834,44004
97834,45193
98224,45193
98224,46461
97726,46461
97726,47670
97819,47670
97819,48871
98356,48871
98356,50096
